267551639,297921608,41
267551639,297947227,19
267551639,298254517,12
267551639,298258714,4
267551639,299289811,5
267551639,326253554,29
267551639,328265389,13
267551639,328373131,12
267551639,329566197,3
267551639,361722354,17
267551639,390280026,1
267551639,392325925,2
267551639,393171256,1
267551639,421041565,19
267551639,423101189,87
267551639,456523994,22
267551639,456847100,1
267551639,485511772,31
267551639,485934965,65
267551639,486544396,2
267551639,488922181,2
267551639,514397189,1
267551639,516283789,6
267551639,516806504,1
267551639,517242832,77
267551639,518598175,1
267551639,519279166,1
267551639,519949044,1
267551639,520272258,1
267551639,520617773,19
267551639,543821838,4
267551639,548712377,3
267551639,550326974,33
267551639,551337690,3
267551639,574040939,1
267551639,576825965,8
267551639,578621125,35
267551639,578642656,5
267551639,579014562,3
267551639,579536041,27
267551639,580227374,18
267551639,580732377,26
267551639,581004609,1
267551639,581064348,1
267551639,607597135,8
267551639,610368283,8
267551639,613394707,27
267551639,613822435,7
267551639,640596169,2
267551639,642046803,2
267551639,701733434,4
267551639,703866010,14
267551639,707837502,22
267551639,800233950,1
267551639,1817712927,4
267551639,5812980142,6
267551639,5812980529,2
267551639,5813009620,1
267551639,5813011483,10
267551639,5813020347,12
267551639,5813021602,2
267551639,5813026589,36
267551639,5813046951,65
267551639,5813050455,5
267551639,5813055773,12
267551639,5813055817,18
267551639,5813057162,16
267551639,5813063587,63
267551639,5813069072,22
267551639,5813083780,3
294436967,296543992,5
294436967,298210543,10
294436967,299272434,1
294436967,299609112,1
294436967,326810603,6
294436967,327881747,2
294436967,328179112,1
294436967,328193076,1
294436967,328533761,15
294436967,328861072,2
294436967,329211374,1
294436967,329566174,17
294436967,329566197,1
294436967,330237771,2
294436967,330268940,43
294436967,354797099,1
294436967,357146296,4
294436967,357515217,17
294436967,357859600,4
294436967,357863646,8
294436967,358209090,1
294436967,358209154,1
294436967,358213022,1
294436967,358877435,1
294436967,358899943,4
294436967,359210228,1
294436967,360259013,1
294436967,360259229,3
294436967,360950551,1
294436967,361312808,4
294436967,386842280,17
294436967,387870860,28
294436967,388208592,1
294436967,388898153,1
294436967,389205204,14
294436967,389934175,1
294436967,390271275,5
294436967,390275105,2
294436967,390279635,7
294436967,390280026,3
294436967,390564245,2
294436967,390594712,1
294436967,390612328,1
294436967,390961490,2
294436967,417190793,3
294436967,418214549,11
294436967,418516470,2
294436967,418556051,17
294436967,418897332,2
294436967,419230063,3
294436967,419588136,3
294436967,420274150,21
294436967,420904348,7
294436967,422635203,2
294436967,450294326,1
294436967,450635626,2
294436967,452340995,1
294436967,480297293,2
294436967,480608510,3
294436967,480940072,2
294436967,482702027,4
294436967,483712161,6
294436967,485093313,1
294436967,487144598,19
294436967,510623727,2
294436967,510952092,2
294436967,514712745,1
294436967,545445407,1
294436967,574040939,1
294436967,574377562,2
294436967,575768294,1
294436967,576816635,1
294436967,604070461,4
294436967,608891515,1
294436967,634090169,2
294436967,636792984,1
294436967,726836665,12
294436967,727153132,2
294436967,728895864,1
294436967,729228602,2
294436967,734693858,1
294436967,760630148,14
294436967,789248033,1
294436967,790577606,1
294436967,1042656011,1
294436967,5812980529,1
294436967,5813009788,2
294436967,5813010133,1
294436967,5813010210,1
294436967,5813010282,1
294436967,5813010511,1
294436967,5813011660,18
294436967,5813011738,6
294436967,5813012044,5
294436967,5813012048,4
294436967,5813050455,10
294436967,5813054104,4
294436967,5813055865,1
294436967,5813055903,1
294436967,5813056020,2
294436967,5813063239,10
296203324,299289811,1
296203324,328265389,9
296203324,330268940,1
296203324,361722354,48
296203324,421041565,4
296203324,423101189,30
296203324,452971138,2
296203324,456847100,1
296203324,483712161,1
296203324,484825371,1
296203324,485934965,21
296203324,486194398,3
296203324,487144598,1
296203324,518217691,4
296203324,545444996,6
296203324,548712377,4
296203324,575197482,1
296203324,575768294,3
296203324,607251100,1
296203324,608891515,1
296203324,1173029301,3
296203324,1817712927,2
296203324,5813026589,14
296203324,5813057162,36
296203324,5813071068,1
296203324,5813083780,1
296531366,296203324,1
296531366,299289811,2
296531366,326884331,4
296531366,328265389,4
296531366,361722354,44
296531366,421041565,1
296531366,423101189,88
296531366,485934965,25
296531366,486194398,8
296531366,487144598,3
296531366,543821838,1
296531366,575768294,2
296531366,607597135,2
296531366,642046803,6
296531366,730717696,1
296531366,1173029301,12
296531366,1817712927,4
296531366,5813026589,6
296531366,5813026705,2
296531366,5813057162,44
296531366,5813071068,5
296531366,5813083780,1
296543992,297580589,5
296543992,298258714,4
296543992,298262663,3
296543992,327242169,2
296543992,328274638,1
296543992,328533761,6
296543992,329566174,9
296543992,329566197,3
296543992,330268940,18
296543992,354797099,1
296543992,357146296,3
296543992,357515217,1
296543992,359892669,4
296543992,360591860,2
296543992,361312808,11
296543992,388211850,1
296543992,388898153,2
296543992,390280026,16
296543992,393340402,1
296543992,418214549,1
296543992,421300612,1
296543992,421318463,1
296543992,421655012,1
296543992,422337400,12
296543992,453108601,1
296543992,454041627,1
296543992,482702027,11
296543992,483712161,3
296543992,510951971,1
296543992,516806504,1
296543992,541347811,3
296543992,545082184,1
296543992,573713481,3
296543992,575197482,2
296543992,575768294,1
296543992,576816635,1
296543992,577844302,1
296543992,608166388,4
296543992,638204954,1
296543992,640596169,2
296543992,666136034,4
296543992,696791034,3
296543992,734693858,2
296543992,765072733,1
296543992,917497441,1
296543992,5812980529,3
296543992,5813008942,2
296543992,5813009788,1
296543992,5813011119,1
296543992,5813019526,18
296543992,5813021602,1
296543992,5813050455,4
296543992,5813055817,1
296543992,5901203505,8
297580589,297921608,5
297580589,297947227,43
297580589,298254517,7
297580589,298258714,1
297580589,298262663,34
297580589,299289811,46
297580589,299604862,25
297580589,327881747,11
297580589,328265389,8
297580589,328274638,1
297580589,328533761,32
297580589,328879764,10
297580589,329566174,24
297580589,329566197,6
297580589,330268940,15
297580589,358899943,29
297580589,359918228,19
297580589,360591860,54
297580589,361312808,46
297580589,386829647,5
297580589,388565572,1
297580589,389934175,23
297580589,390275105,29
297580589,390279635,24
297580589,390280026,2
297580589,390616496,10
297580589,390961490,5
297580589,391297978,26
297580589,393171256,4
297580589,393340402,11
297580589,418556051,47
297580589,420973612,4
297580589,421041565,7
297580589,421318649,4
297580589,422000744,18
297580589,422337400,38
297580589,423101189,109
297580589,451662040,5
297580589,451663172,3
297580589,452340995,3
297580589,452685249,17
297580589,453108601,10
297580589,455500416,16
297580589,456523994,16
297580589,480297293,2
297580589,482702027,3
297580589,483042692,11
297580589,483711811,1
297580589,483720758,2
297580589,484825371,2
297580589,485430336,26
297580589,485934965,17
297580589,486194398,88
297580589,486544396,31
297580589,487144598,12
297580589,488231939,3
297580589,488922181,2
297580589,510952092,13
297580589,510956083,9
297580589,515450389,23
297580589,518217691,1
297580589,518598175,28
297580589,518925962,5
297580589,519279166,36
297580589,520272258,3
297580589,544706811,3
297580589,545444996,27
297580589,547158593,2
297580589,548712377,15
297580589,550326974,1
297580589,550655668,1
297580589,551337690,7
297580589,575197482,30
297580589,576816635,5
297580589,576825965,5
297580589,577499411,18
297580589,578189576,6
297580589,579014562,1
297580589,581004609,11
297580589,581013183,6
297580589,581055513,3
297580589,582101022,6
297580589,607597135,1
297580589,610368283,2
297580589,611361002,1
297580589,612068881,1
297580589,614059839,1
297580589,701733434,3
297580589,736860990,2
297580589,761661626,2
297580589,792019471,3
297580589,924049792,5
297580589,1202397143,6
297580589,1229538338,4
297580589,5812980142,3
297580589,5812980529,79
297580589,5813009620,77
297580589,5813019526,3
297580589,5813020840,27
297580589,5813026589,14
297580589,5813026705,4
297580589,5813046951,2
297580589,5813049378,6
297580589,5813050455,3
297580589,5813055769,54
297580589,5813055800,9
297580589,5813055865,30
297580589,5813055866,36
297580589,5813055904,5
297580589,5813056020,1
297580589,5813056243,14
297580589,5813057162,1
297580589,5813133640,1
297580589,5901203505,16
297921608,297947227,52
297921608,298254517,42
297921608,298258714,6
297921608,298262663,20
297921608,299289811,7
297921608,327242169,11
297921608,327933008,2
297921608,328265389,34
297921608,328373131,9
297921608,328533761,12
297921608,329560716,2
297921608,329566197,2
297921608,330268940,8
297921608,361722354,2
297921608,391297978,2
297921608,421041565,3
297921608,423101189,68
297921608,451049385,2
297921608,451662040,1
297921608,452971138,4
297921608,453108601,21
297921608,455500416,4
297921608,456523994,19
297921608,456847100,2
297921608,485511772,17
297921608,485934965,18
297921608,486194398,12
297921608,486544396,11
297921608,487144598,1
297921608,514712745,5
297921608,520272258,1
297921608,543821838,5
297921608,550326974,7
297921608,550655668,1
297921608,551337690,3
297921608,578642656,2
297921608,580227374,8
297921608,640596169,7
297921608,674492842,2
297921608,707837502,12
297921608,1072063538,2
297921608,1817712927,14
297921608,5812980142,17
297921608,5813009620,25
297921608,5813019526,1
297921608,5813020840,4
297921608,5813026589,46
297921608,5813046951,9
297921608,5813050455,2
297921608,5813055773,4
297921608,5813055817,13
297921608,5813057162,1
297921608,5813063587,4
297921608,5813069072,3
297947227,298258714,6
297947227,298262663,1
297947227,326253554,20
297947227,327242169,9
297947227,327881747,7
297947227,327933008,1
297947227,328265389,8
297947227,328373131,2
297947227,392325925,11
297947227,423101189,8
297947227,455500416,3
297947227,485511772,10
297947227,486544396,5
297947227,488231939,2
297947227,519012059,10
297947227,519279166,2
297947227,520272258,13
297947227,543821838,2
297947227,550655668,1
297947227,551337690,1
297947227,578642656,10
297947227,579014562,9
297947227,579536041,3
297947227,581055513,15
297947227,581064348,4
297947227,583042026,2
297947227,613822435,9
297947227,674152184,1
297947227,5812980529,25
297947227,5813009620,1
297947227,5813026589,9
297947227,5813046951,157
297947227,5813055769,13
297947227,5813055773,5
297947227,5813055817,14
297947227,5813057162,1
297947227,5813063587,28
297947227,5813069072,31
298210543,296203324,1
298210543,297580589,12
298210543,298258714,4
298210543,299609112,2
298210543,327933027,2
298210543,328179112,2
298210543,328533761,4
298210543,328861072,1
298210543,328879764,1
298210543,330268940,5
298210543,357515217,46
298210543,359892669,8
298210543,360259013,3
298210543,360591860,2
298210543,360958913,3
298210543,388898153,1
298210543,389205204,1
298210543,390258187,1
298210543,390271275,1
298210543,390961490,1
298210543,417190793,2
298210543,418214549,4
298210543,419230063,1
298210543,452971138,7
298210543,454041627,2
298210543,457175054,4
298210543,516806504,1
298210543,541326096,6
298210543,545082184,5
298210543,573713481,4
298210543,575768294,1
298210543,576816635,1
298210543,790629881,2
298210543,919846263,2
298210543,5812983831,3
298210543,5813019526,2
298210543,5813055859,5
298210543,5813056243,3
298254517,296203324,5
298254517,296531366,1
298254517,297947227,1
298254517,298258714,19
298254517,298262663,1
298254517,299289811,2
298254517,327242169,3
298254517,327933008,9
298254517,328265389,4
298254517,328274638,8
298254517,328373131,6
298254517,329566174,2
298254517,359931311,8
298254517,361312808,5
298254517,390280026,3
298254517,392325925,9
298254517,423101189,2
298254517,451049385,3
298254517,452340995,4
298254517,454822714,1
298254517,455500416,9
298254517,485171192,10
298254517,485511772,2
298254517,486544396,11
298254517,517242832,4
298254517,518217691,3
298254517,519949044,4
298254517,543821838,1
298254517,550388353,8
298254517,551337690,1
298254517,575197482,8
298254517,575768294,1
298254517,578642656,2
298254517,581013104,7
298254517,581013253,5
298254517,607597135,3
298254517,609656444,1
298254517,610368283,1
298254517,612068881,1
298254517,641714522,1
298254517,642763119,5
298254517,642763374,1
298254517,643743142,3
298254517,673772244,2
298254517,674152184,2
298254517,674492842,2
298254517,674502264,1
298254517,5812980142,3
298254517,5812980529,4
298254517,5813009620,2
298254517,5813013279,1
298254517,5813019526,2
298254517,5813020840,6
298254517,5813021602,9
298254517,5813026589,4
298254517,5813026705,3
298254517,5813039948,5
298254517,5813050455,1
298254517,5813055769,8
298254517,5813055817,10
298254517,5813060687,9
298254517,5813071068,2
298254517,5813071370,2
298254517,5813133640,6
298254517,5901203505,8
298258714,298262663,4
298258714,299289811,5
298258714,327242169,3
298258714,327933008,2
298258714,328265389,26
298258714,329566197,89
298258714,361312808,22
298258714,390280026,3
298258714,421041565,9
298258714,451662040,2
298258714,454822714,2
298258714,455500416,2
298258714,456523994,7
298258714,456847100,1
298258714,480297293,2
298258714,485511772,6
298258714,486194398,5
