bodyid,0.05,0.1,0.25,0.5
1716082078,2,2,18,77
1719953914,13,23,39,81
1722164148,4,24,40,82
1728942250,2,2,16,23
1733370882,2,25,41,83
1748666238,6,3,14,17
1753523046,3,10,33,71
1757612027,2,2,12,32
1785931916,2,2,18,56
1787636059,2,2,18,68
1811163357,6,6,1,48
1811163598,6,6,1,48
1812493277,3,10,9,79
1814604278,2,2,18,30
1817712927,3,7,8,61
1820005073,2,2,16,23
1843536369,2,2,42,38
1875284107,2,2,18,56
1877667406,1,9,20,84
1882009576,3,10,9,46
1883042152,2,26,43,85
1914460817,8,13,18,56
1916485259,8,13,18,56
1933892078,6,6,1,48
1942806972,8,13,18,86
1943147567,8,13,18,86
2034477252,14,27,44,87
2067847820,3,10,9,9
2147677469,3,10,9,88
2216261919,2,2,45,89
263674097,8,13,23,80
266187480,10,18,46,6
266187559,10,18,46,90
267214250,10,18,47,91
267223104,10,18,46,92
267551639,1,10,47,91
267564140,10,18,46,92
267896360,10,18,46,93
296199021,3,7,8,53
296203324,3,7,8,53
296203325,3,7,8,53
296203392,3,7,8,53
296203434,3,7,8,53
296203440,3,7,8,94
296531366,3,7,8,53
296535619,3,7,8,53
296535655,3,7,8,53
296855409,5,5,6,6
296859399,5,5,6,5
296885362,8,13,46,93
297217528,5,5,6,6
297230760,10,18,46,95
297563139,1,9,20,35
297580589,10,18,46,95
297584869,10,18,46,96
297588995,10,18,48,97
297908595,5,5,5,4
297917363,10,18,46,95
297917364,5,5,49,98
297917459,10,18,46,95
297917475,10,18,46,93
297921608,10,18,46,91
297934349,10,18,46,99
297938585,10,18,46,95
297947227,10,18,47,91
298241038,5,5,46,98
298254474,5,5,50,100
298254517,10,18,46,35
298258354,10,18,46,95
298258399,3,7,8,101
298258513,10,18,46,95
298258611,10,18,46,95
298262408,10,18,46,102
298262599,5,5,51,6
298262663,10,18,46,95
298266903,5,5,46,98
298599271,10,18,46,103
298603633,5,5,6,5
298603693,10,18,46,95
298603730,5,5,51,103
298612190,10,18,46,95
298927362,5,5,50,100
298944444,5,5,5,4
298944479,5,5,46,98
298957166,10,18,46,95
299289811,8,13,23,104
299290105,1,9,20,35
299617529,5,5,50,105
324721026,5,5,52,106
324725187,3,7,8,107
325743813,8,13,23,108
326253554,1,9,20,109
326474963,3,7,8,110
326879917,5,7,53,111
326884223,3,7,8,53
326884331,3,7,8,61
326888609,10,18,46,90
326888627,3,7,8,53
326888675,10,18,46,93
327587644,1,9,20,84
327588074,1,9,54,112
327588446,1,9,20,84
327881747,10,18,46,113
327933008,1,9,20,114
327933027,1,9,20,114
327933061,10,18,46,95
327937506,10,18,46,102
328010530,1,9,20,115
328244591,5,5,51,6
328265389,10,18,46,35
328274638,10,18,55,116
328278449,10,18,46,95
328533761,8,13,23,25
328611654,10,18,46,95
328935472,5,5,49,98
328939480,5,5,51,6
328943204,5,5,51,117
329225149,10,18,46,118
329301513,10,18,46,95
329301762,5,5,50,100
329566174,5,5,5,25
329566197,10,18,46,95
329638509,5,5,6,6
329646990,8,13,23,108
329970706,5,5,49,98
329983926,5,5,5,4
329988112,5,5,51,117
330316013,10,18,46,95
330319983,10,11,56,93
330415332,1,9,20,35
330640044,5,5,51,119
330678844,3,7,36,120
331343089,5,5,51,93
356429209,3,7,8,101
356878521,1,9,20,121
357250238,1,9,6,122
357573154,5,5,53,123
357581846,3,7,8,123
357599074,10,18,46,124
358264919,5,5,50,100
358639742,1,9,20,35
358847551,1,9,20,35
359317340,5,5,50,100
359744514,10,10,47,91
359931311,10,18,46,92
360268385,10,18,56,125
360310976,5,5,51,126
360349882,10,18,46,103
360591860,10,18,46,95
360677632,1,9,20,84
360690414,1,9,20,84
360773196,8,18,36,127
361005850,5,5,51,119
361312808,10,18,46,95
361341837,5,5,11,12
361364000,5,5,51,128
361376643,5,5,51,10
361445621,8,13,23,129
361700674,8,18,57,93
361722354,3,7,8,101
362299997,10,18,55,116
362719326,1,9,54,112
386833850,1,9,20,130
386877197,3,7,8,61
387568523,8,13,23,131
387939094,1,9,28,132
387952104,10,18,46,102
388267095,3,7,8,53
388280249,3,7,8,133
388293131,1,9,58,112
389311717,5,5,51,126
390003153,10,18,46,134
390330983,5,5,49,98
390331214,5,5,49,98
390352384,10,18,46,95
390473497,1,9,36,135
390590450,10,18,46,95
391016873,10,18,46,90
391610069,3,7,8,101
391971839,8,13,59,136
392389970,5,5,12,32
392821837,10,18,46,91
393063351,1,9,20,35
393776005,10,18,46,137
394095053,5,5,51,103
416876055,1,9,20,84
417221397,5,5,51,117
417558532,1,9,20,84
417908800,1,9,20,35
418175238,3,7,8,28
418503161,3,7,8,101
418607079,3,7,8,61
418607328,5,5,53,138
418607477,5,5,25,132
418969956,1,9,28,132
418970154,3,7,8,139
418987009,1,9,54,112
419345606,1,9,20,35
420010739,5,5,56,90
420325753,5,5,50,20
420351087,1,9,20,84
420351828,1,9,20,112
420586101,1,9,20,35
420666689,5,5,53,111
420688241,5,5,51,117
420696828,10,18,46,102
420723066,1,9,20,84
421041565,7,8,10,11
421055181,10,18,60,130
421405157,1,9,20,84
422056477,5,5,50,105
422056521,5,5,51,122
422419397,10,18,46,90
422622063,10,18,46,95
422738252,5,5,51,140
422742649,5,5,51,4
422751191,8,13,23,95
423096449,5,5,56,125
423749262,5,5,11,12
423792217,10,18,46,103
424193116,5,5,51,103
424250610,5,28,61,141
424434994,5,5,51,80
424443911,10,18,46,142
424452682,5,5,51,103
424792976,5,5,51,117
424793122,5,5,51,10
424918786,8,13,23,143
425104178,8,13,23,95
425143700,10,18,47,52
425148091,10,18,46,137
425471220,8,13,46,144
447599745,1,9,20,145
447872055,5,5,51,140
448342846,7,8,10,43
448869118,10,18,62,146
449205588,8,13,23,108
449244969,1,9,20,147
449288517,1,9,20,35
449296930,1,9,28,121
449685778,1,9,20,84
450034902,1,9,20,35
451049385,10,18,46,124
451062462,10,18,46,90
451365099,5,5,5,4
451390676,10,18,46,124
451662040,10,18,46,124
451722668,1,9,20,148
451995306,8,13,63,149
451995734,8,13,46,142
452340995,10,18,55,107
452689494,10,18,55,116
452771913,10,18,64,53
453108601,10,18,46,150
453130054,1,9,20,35
453457927,1,9,46,113
453527730,1,9,20,35
453536107,10,18,46,150
454477603,1,9,9,46
454481372,10,18,46,99
454787848,8,13,52,40
454822542,3,7,8,151
455155337,7,8,10,11
455159380,10,18,25,152
455500416,10,18,55,116
456187010,10,18,46,144
456506289,10,18,46,90
456523994,10,18,55,116
456833888,8,13,23,129
456847092,10,18,46,90
456847100,10,18,46,150
457520516,10,18,36,153
478591447,7,8,10,11
479260891,5,5,50,105
479908320,1,9,65,154
480029788,1,9,20,35
480258208,7,8,10,155
480328501,1,9,28,121
480387478,1,9,20,84
480681197,1,9,28,121
480987689,1,9,20,35
481035392,3,7,8,61
481070027,1,9,20,35
481191030,1,9,36,135
481295335,3,7,8,28
481359062,1,9,20,84
481371769,3,7,8,53
481390070,5,5,6,90
481394217,10,18,46,90
481406868,1,9,20,35
481731074,10,18,46,90
481747302,1,9,20,35
482417237,10,18,46,144
482732443,8,13,66,156
483017681,8,13,52,53
483720758,10,18,46,95
483797945,5,5,56,13
484130600,8,13,23,15
484134987,10,18,46,90
484147730,10,18,46,150
484368420,8,13,23,108
484735637,8,13,63,157
484821546,10,18,46,95
484829654,5,5,51,117
484890037,1,9,20,84
485511772,1,9,20,115
485589846,7,8,36,120
485628489,1,9,36,135
485745069,10,18,62,158
485934965,1,9,36,153
486185442,10,18,46,90
486255488,10,18,60,159
486544396,10,18,55,116
486842208,5,5,5,4
486876782,10,18,10,160
487187476,8,13,23,104
487212916,10,18,64,161
487286529,1,9,36,153
487541595,10,18,46,102
487882168,10,18,46,161
487882906,10,18,46,134
487899426,10,18,46,103
487925063,8,13,23,104
487968933,5,5,51,103
488231898,3,7,8,145
488572496,10,18,46,162
488581156,1,9,20,163
488922181,7,8,10,11
508689623,7,8,10,11
509924185,3,7,8,28
509928946,8,13,59,136
509945954,3,7,8,61
510049477,5,5,51,140
510278853,10,18,46,40
510676580,3,7,8,53
510680365,1,9,20,84
511660697,3,7,53,110
511685969,3,7,8,164
512014262,1,9,20,35
512765816,10,18,46,142
512787296,10,18,46,35
513344531,3,7,8,101
513668146,3,7,8,165
514043443,3,7,8,101
514068564,8,13,23,131
514116545,5,5,49,98
514475106,5,5,5,4
514708179,1,9,67,166
514807275,5,5,5,4
514816333,5,5,51,4
514833145,10,18,64,161
514842241,1,9,20,84
514850616,3,10,9,46
515092013,3,7,8,110
515152792,5,5,6,126
515524209,10,18,60,167
515588291,1,9,20,35
515869245,10,18,46,150
516163285,1,9,54,168
516283789,10,18,55,116
516287961,10,18,64,161
516288120,10,18,46,150
516551382,10,18,46,150
516780722,10,18,55,116
516806504,10,18,55,66
516844782,8,13,23,80
516965856,7,8,36,169
517242832,1,9,20,84
517578770,10,18,60,52
517587356,10,10,47,91
517838657,8,13,59,136
517872280,8,13,23,10
517910959,5,5,51,103
517915796,10,18,46,170
517916020,10,18,46,170
518217691,10,18,23,171
518269350,10,18,46,170
518558825,7,8,10,10
518598175,10,18,46,172
518861029,8,13,23,80
518930199,3,7,8,43
519004170,10,18,46,92
519046655,5,5,5,25
519616809,8,5,56,15
540972196,10,18,46,144
541011631,1,9,68,173
541697718,3,7,8,164
542376096,1,9,20,84
542410481,3,7,8,61
542691005,1,9,20,35
542699260,3,7,53,123
543049093,1,9,20,35
543062097,1,9,1,174
543092817,3,7,8,175
543135607,10,18,46,99
543412036,3,7,8,176
543433461,5,5,6,6
543821838,1,9,20,145
544037996,3,7,8,165
544038123,7,8,10,11
544158940,5,5,5,4
544265891,1,9,61,177
544611593,1,9,36,177
544706811,3,7,8,176
545289059,5,29,6,169
545444996,3,7,8,149
545501062,1,9,54,168
545510060,5,5,50,105
545535468,1,9,61,112
545626238,5,29,6,169
545903200,1,9,20,84
545906392,10,18,46,102
545966857,5,29,6,169
545967081,5,29,6,169
545971196,5,29,6,169
546080131,3,7,8,178
546217818,10,18,46,99
546303917,10,18,36,120
546316427,5,5,51,103
546559025,10,18,46,179
546641039,1,9,36,153
546661879,5,5,51,126
546661881,5,5,51,169
547158593,10,18,55,116
547227734,3,7,8,178
547240545,10,18,46,160
547258283,1,9,20,130
547318128,3,7,8,178
547551580,3,7,8,110
547552266,7,8,10,11
547565159,5,5,51,100
547659321,10,18,64,161
547927681,1,9,28,121
548225503,3,7,8,176
548570973,7,8,10,11
548678665,10,18,46,150
548712377,10,18,46,95
548937579,10,18,58,172
548963433,10,18,69,180
548993536,1,7,8,84
549161688,8,13,5,181
549269622,5,5,6,6
549282467,7,8,1,1
549347735,1,9,36,135
549364902,10,18,46,161
549597974,8,13,23,15
549722579,7,8,10,11
550081666,8,13,23,10
550275952,8,13,23,108
550297695,1,9,20,102
550319575,1,9,36,153
550322829,10,10,55,182
550426732,7,8,10,10
550617370,8,13,23,108
550621853,8,13,23,108
550638250,8,13,23,171
550655668,10,18,55,116
550750102,7,8,36,183
550962648,5,5,51,103
550988122,7,8,10,11
551303686,7,8,10,103
551337690,10,10,55,182
551751981,7,8,10,11
551989415,10,18,46,144
571666434,8,13,23,184
573142557,1,9,20,168
573337611,8,13,23,108
573402255,3,7,8,61
574040939,8,13,64,144
574511458,1,9,20,35
574515806,1,9,20,35
574732075,3,7,8,118
574736017,3,7,8,58
575197482,10,18,55,116
575301459,1,9,20,147
575323308,5,5,6,5
575768294,10,18,46,95
576082257,1,9,20,35
576475847,3,7,8,107
576502536,8,13,23,108
576566223,5,5,12,101
576566287,2,2,12,13
576566621,1,9,20,84
576574889,1,9,20,84
576825965,8,13,23,43
576898212,8,5,56,125
577002771,1,7,2,185
577205270,8,13,56,62
577244511,1,9,20,35
577330676,1,9,8,84
577554935,8,13,23,15
577709776,5,5,51,143
578008551,10,18,46,134
578254032,3,7,8,110
578284233,10,18,46,99
578556621,8,13,59,136
578621125,1,9,20,84
578642656,10,18,60,159
578690477,10,18,46,53
578919867,5,5,6,122
578936675,5,5,5,4
579194975,1,9,20,186
579230376,8,13,23,171
579234980,8,13,23,80
579239039,5,5,6,122
579268807,5,5,5,4
579536041,7,10,9,46
579575594,8,13,23,42
579912201,8,13,23,171
579946370,8,13,5,15
580287695,8,13,59,136
580288167,8,13,66,15
580300616,5,5,51,15
580662960,1,9,20,84
580680652,10,18,55,159
580732377,10,10,47,91
580780309,7,8,51,103
581004609,3,7,8,107
581013183,10,18,70,187
581064707,10,18,46,167
581099105,5,5,51,143
5812979948,5,5,71,28
5812980103,5,5,71,28
5812980109,8,13,23,108
5812980142,1,9,46,112
5812980470,3,7,8,101
5812980473,1,9,72,188
5812980494,1,9,72,188
5812980520,7,8,10,103
5812980529,10,18,55,116
5812980658,8,13,23,80
5812980666,8,13,23,10
5812980710,10,18,46,90
5812980743,5,5,51,4
5812980884,1,9,20,84
5812980916,2,2,12,189
5812981016,1,9,20,35
5812981228,1,9,20,35
5812981237,5,5,50,105
5812981381,7,8,10,11
5812981506,1,9,20,35
5812981517,1,9,20,35
5812981791,7,8,10,11
5812982052,3,7,8,53
5812982295,8,13,52,146
5812982324,1,9,20,84
5812982711,2,2,12,42
5812982885,2,2,18,86
5812982994,3,7,8,80
5812983110,7,8,10,190
5812983128,3,7,73,191
5812983240,3,7,8,46
5812983825,7,8,10,11
5812983831,7,8,10,11
5812983878,3,7,8,34
5812984012,13,3,3,2
5812986798,5,5,6,6
5812987034,2,2,18,56
5812989861,5,5,11,12
5812991473,13,23,39,81
5812992091,3,10,27,57
5813008934,10,18,46,95
5813009358,5,5,51,126
5813009578,10,18,46,96
5813009620,10,18,10,95
5813009766,10,18,56,192
5813010212,5,5,57,193
5813010265,10,18,46,53
5813010266,10,18,46,179
5813010279,10,18,64,144
5813010748,10,18,46,90
5813010828,5,5,5,4
5813011074,7,8,10,11
5813011125,5,5,5,4
5813011133,10,18,64,161
5813011165,10,18,46,90
5813011166,10,18,46,150
5813011298,5,5,51,140
5813011320,5,5,56,194
5813011443,1,9,6,121
5813011483,3,7,8,53
5813011486,5,5,50,138
5813011512,3,7,8,195
5813011660,1,9,20,84
5813012136,3,7,8,53
5813012193,10,18,46,150
5813012231,5,5,51,103
5813012786,1,9,20,168
5813012995,3,7,8,196
5813013202,8,13,64,144
5813013630,8,13,23,197
5813013636,10,18,70,187
5813014032,3,7,8,198
5813014391,5,5,5,4
5813014693,5,5,5,4
5813014777,5,5,6,6
5813015068,5,5,51,117
5813015408,3,7,8,199
5813015448,1,14,17,21
5813015594,7,8,10,19
5813016900,5,5,5,4
5813016958,1,9,1,21
5813019560,5,5,51,80
5813020388,2,2,16,23
5813020674,5,5,54,168
5813020676,5,5,51,15
5813020696,1,9,20,35
5813020751,5,7,8,28
5813020785,10,18,46,95
5813020800,5,5,51,6
5813020803,5,5,49,98
5813020817,5,5,51,117
5813020840,10,18,46,95
5813020855,3,7,8,28
5813020857,8,13,23,108
5813020996,8,13,23,10
5813021005,5,5,51,101
5813021046,8,13,23,104
5813021122,2,2,35,73
5813021192,1,9,20,35
5813021223,10,18,46,150
5813021225,1,9,20,35
5813021235,5,5,51,108
5813021238,5,5,51,126
5813021247,5,5,5,4
5813021498,3,7,8,61
5813021564,1,9,20,35
5813021566,1,9,20,35
5813021602,10,18,46,137
5813021899,1,9,74,21
5813022026,2,2,12,13
5813022160,5,5,50,105
5813022257,7,8,10,11
5813022339,1,9,36,200
5813022343,7,8,10,21
5813022375,7,8,10,11
5813022404,9,30,73,152
5813022424,8,13,23,43
5813022429,1,7,36,145
5813022459,8,13,52,144
5813022538,2,2,12,32
5813022759,7,8,10,11
5813022814,3,10,9,46
5813022915,7,8,75,196
5813022923,5,5,5,4
5813022976,7,8,34,9
5813024852,2,2,76,60
5813026589,10,18,46,35
5813026661,10,18,46,150
5813026705,10,18,46,116
5813026785,3,7,2,20
5813027592,5,5,51,140
5813027737,7,8,10,11
5813032709,3,7,8,28
5813033379,3,3,3,2
5813033443,10,18,64,161
5813035328,10,18,60,201
5813035694,3,10,9,46
5813038579,6,6,1,48
5813039906,5,5,48,93
5813040000,5,5,6,6
5813040037,1,10,1,202
5813040190,7,8,10,21
5813040712,1,9,20,35
5813040766,3,7,8,53
5813041169,8,13,23,39
5813041237,2,2,12,42
5813041304,2,2,12,32
5813041525,5,16,56,125
5813041610,5,5,5,33
5813041684,5,5,5,4
5813046658,1,9,36,135
5813046951,10,10,47,91
5813047739,1,9,20,35
5813048229,4,4,4,3
5813048745,3,7,77,2
5813049378,10,18,55,116
5813049907,10,18,46,95
5813049946,1,9,28,38
5813050455,10,18,62,158
5813050772,2,2,35,73
5813052205,8,13,64,144
5813053669,2,2,71,13
5813053860,3,10,9,37
5813053923,2,2,12,42
5813054079,7,8,10,11
5813054659,7,8,9,203
5813055298,2,2,18,86
5813055535,3,10,34,204
5813055749,5,5,5,4
5813055768,10,18,46,92
5813055769,10,18,55,116
5813055800,8,13,23,131
5813055817,1,9,20,115
5813055949,10,18,46,43
5813055999,5,5,5,4
5813056041,10,18,46,167
5813056054,10,18,8,44
5813056057,7,8,36,127
5813056071,1,9,20,35
5813056101,7,8,10,21
5813056168,10,18,64,90
5813056257,3,7,8,28
5813056881,5,5,51,126
5813056917,1,9,20,35
5813056944,1,9,20,84
5813057162,3,7,8,101
5813057245,2,2,16,23
5813057461,7,8,10,11
5813057464,5,5,5,4
5813057481,3,10,34,182
5813057861,5,5,5,4
5813057864,10,10,47,91
5813057933,3,7,8,176
5813057973,3,7,8,101
5813058050,7,8,10,11
5813058222,3,7,8,61
5813058272,3,10,9,46
5813058319,7,8,10,11
5813058320,7,8,10,11
5813058350,3,7,8,80
5813060068,2,2,16,23
5813060701,5,5,5,4
5813060768,1,9,20,21
5813061024,2,2,18,30
5813061112,3,7,8,154
5813061114,7,8,10,10
5813061260,5,5,5,25
5813061642,1,9,28,121
5813062838,7,8,10,11
5813062858,5,5,5,25
5813063093,1,9,1,49
5813063137,3,7,8,101
5813063524,9,31,78,205
5813063587,3,10,9,46
5813063829,1,9,1,174
5813064332,1,9,20,35
5813065004,7,8,10,26
5813065365,5,5,5,4
5813065519,1,9,79,72
5813067732,1,9,74,21
5813067963,4,4,4,78
5813068484,3,10,9,46
5813068575,5,5,50,105
5813068748,2,2,35,73
5813068769,7,8,10,11
5813069512,2,2,16,23
5813069630,3,10,9,91
5813070569,2,2,12,20
5813071068,3,7,8,53
5813071078,1,9,20,115
5813071257,3,7,8,72
5813071348,1,9,28,29
5813071370,10,18,36,172
5813075619,5,5,50,100
5813075692,3,7,8,61
5813075875,3,7,8,20
5813075932,1,9,20,35
5813076043,5,5,5,4
5813076392,2,2,13,125
5813077469,1,9,20,115
5813077929,7,8,36,120
5813078571,1,9,36,127
5813078641,7,8,10,26
5813079192,7,8,10,11
5813079417,1,9,20,84
5813080768,1,9,36,206
5813081474,1,9,17,21
5813081849,3,7,8,207
5813081864,5,5,5,4
5813082239,2,2,18,30
5813082780,5,5,51,103
5813083779,7,8,10,11
5813083780,7,8,10,11
5813087620,3,10,34,88
5813087891,2,2,10,68
5813087953,10,18,46,208
5813087991,3,7,8,61
5813088784,3,3,3,2
5813089157,7,8,10,11
5813092990,10,18,60,182
5813094560,2,2,12,63
5813094811,8,13,23,108
5813096198,3,7,50,100
5813096913,3,7,8,199
5813097020,2,2,12,13
5813097634,3,7,8,178
5813097926,3,32,58,54
5813098223,7,8,10,209
5813098975,3,10,9,46
5813103626,5,5,5,4
5813105726,1,9,20,35
5813105778,7,8,10,10
5813108129,3,7,8,53
5813109327,5,5,51,153
5813111272,1,9,36,21
5813117385,7,8,10,11
5813123585,8,13,23,108
5813124162,1,9,20,35
5813126031,2,2,18,77
5813129271,5,5,5,4
5813129453,8,13,52,146
5813130366,5,5,5,4
5813132515,1,9,20,84
5813133463,7,8,10,11
5813134082,5,29,6,169
581336531,8,13,23,163
581358486,10,18,46,167
581409749,10,10,47,91
581414714,1,9,60,182
581652283,3,7,8,53
581746661,7,8,10,11
581790318,1,9,36,36
581962275,1,9,65,210
582027783,7,8,10,26
582381054,1,9,20,84
582696254,10,18,55,116
582700300,10,18,55,116
583132200,1,9,36,153
5901192948,8,13,23,171
5901193720,2,2,12,32
5901195945,10,18,46,103
5901196319,5,5,6,6
5901196628,1,9,20,35
5901201909,10,18,46,144
5901203310,10,18,64,161
5901203505,10,18,55,116
5901212906,8,13,23,192
5901213440,8,13,23,43
5901213624,5,5,51,176
5901215966,1,9,36,135
5901218930,7,8,10,10
5901221890,10,18,46,95
